Province,Biomass\timestep,1,2,3,4,5,6,7,8,9,10,11,12
Province_29,10. Cassava fiber,29017.62,46150.5,88357.86,35598.6,12079.08,5026.02,3471,3637.62,2804.58,13050.96,12551.16,25935.36
Province_29,11. Cassava peels,135415.56,215369,412336.68,166126.8,56369.04,23454.76,16198,16975.56,13088.04,60904.48,58572.08,121031.68
Province_29,12 Oil palm bunch,244.48,235.84,228.48,244.16,270.72,286.4,287.68,296.96,303.04,271.68,265.6,271.68
Province_29,13. Oil palm fiber,145.16,140.03,135.66,144.97,160.74,170.05,170.81,176.32,179.93,161.31,157.7,161.31
Province_29,14. Oil palm shell,30.56,29.48,28.56,30.52,33.84,35.8,35.96,37.12,37.88,33.96,33.2,33.96
Province_29,15. Coconut bunch,2649.44,7689.64,8441.32,3338.48,1585.43,0,710.5,126.15,2122.51,3236.69,8357.51,7982.25
Province_29,16. Coconut bract,3014.88,8750.28,9605.64,3798.96,1804.11,0,808.5,143.55,2415.27,3683.13,9510.27,9083.25
Province_29,17. Coconut shell,2284,6629,7277,2878,1366.75,0,612.5,108.75,1829.75,2790.25,7204.75,6881.25
Province_30,1. Rice straw,28079.45,44845.78,104628.23,58182.6,13332.9,5219.48,13307.42,155173.69,121055.97,108052.84,140321.79,70635.95
Province_30,2. Rice Husk,12034.05,19219.62,44840.67,24935.4,5714.1,2236.92,5703.18,66503.01,51881.13,46308.36,60137.91,30272.55
Province_30,3. Sugarcane leaves,321377.2933,321377.2933,0,0,0,0,0,0,0,0,0,321377.2933
Province_30,4. Bagasse,529327.3067,529327.3067,0,0,0,0,0,0,0,0,0,529327.3067
Province_30,5. Molasse,94522.73333,94522.73333,0,0,0,0,0,0,0,0,0,94522.73333
Province_30,6. Corn leaves & trunk,9770.4,15023.6,60210.32,48011.12,8850.4,2682.72,7613.92,23189.52,139978,63437.68,52250.48,29681.04
Province_30,7. Corncobob,1274.4,1959.6,7853.52,6262.32,1154.4,349.92,993.12,3024.72,18258,8274.48,6815.28,3871.44
Province_30,8. Peeled cassava,216666,248026.32,164548.8,22034.88,11280.96,0,0,0,0,451.44,7369.92,81672.48
Province_30,9. Cassava rhizome,60185,68896.2,45708,6120.8,3133.6,0,0,0,0,125.4,2047.2,22686.8
Province_30,10. Cassava fiber,18055.5,20668.86,13712.4,1836.24,940.08,0,0,0,0,37.62,614.16,6806.04
Province_30,11. Cassava peels,84259,96454.68,63991.2,8569.12,4387.04,0,0,0,0,175.56,2866.08,31761.52
Province_30,12 Oil palm bunch,40.96,40.64,41.6,42.24,44.16,43.84,41.6,44.8,43.52,46.4,45.44,45.76
Province_30,13. Oil palm fiber,24.32,24.13,24.7,25.08,26.22,26.03,24.7,26.6,25.84,27.55,26.98,27.17
Province_30,14. Oil palm shell,5.12,5.08,5.2,5.28,5.52,5.48,5.2,5.6,5.44,5.8,5.68,5.72
Province_30,15. Coconut bunch,2942.05,8102.31,5847.56,3812.34,399.33,0,362.21,0,727.9,435.58,2832.72,4867.94
Province_30,16. Coconut bract,3347.85,9219.87,6654.12,4338.18,454.41,0,412.17,0,828.3,495.66,3223.44,5539.38
Province_30,17. Coconut shell,2536.25,6984.75,5041,3286.5,344.25,0,312.25,0,627.5,375.5,2442,4196.5
Province_31,1. Rice straw,2669.03,16363.55,11793.32,22151.43,0,0,0,0,0,5889.31,1513.12,467.95
Province_31,2. Rice Husk,1143.87,7012.95,5054.28,9493.47,0,0,0,0,0,2523.99,648.48,200.55
Province_31,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_31,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_31,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_31,6. Corn leaves & trunk,281.52,437.92,364.32,509.68,404.8,494.96,1525.36,1335.84,667.92,577.76,632.96,529.92
Province_31,7. Corncobob,36.72,57.12,47.52,66.48,52.8,64.56,198.96,174.24,87.12,75.36,82.56,69.12
Province_31,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_31,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_31,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_31,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_31,12 Oil palm bunch,33968.32,24516.16,29608.96,32241.92,29652.16,28616.32,26760.32,49334.08,30731.2,52743.68,45751.68,47693.76
Province_31,13. Oil palm fiber,20168.69,14556.47,17580.32,19143.64,17605.97,16990.94,15888.94,29292.11,18246.65,31316.56,27165.06,28318.17
Province_31,14. Oil palm shell,4246.04,3064.52,3701.12,4030.24,3706.52,3577.04,3345.04,6166.76,3841.4,6592.96,5718.96,5961.72
Province_31,15. Coconut bunch,2189382.26,712912.8,1579056.09,863546.34,1125856.56,901204.87,1425825.31,398659.81,1206367.81,484364.96,1395958.5,702524.13
Province_31,16. Coconut bract,2491366.02,811245.6,1796856.93,982656.18,1281147.12,1025508.99,1622490.87,453647.37,1372763.37,551173.92,1588504.5,799424.01
Province_31,17. Coconut shell,1887398.5,614580,1361255.25,744436.5,970566,776900.75,1229159.75,343672.25,1039972.25,417556,1203412.5,605624.25
Province_32,1. Rice straw,0,0,0,646.31,1425.41,0,0,0,0,15289.47,57190.84,4327.19
Province_32,2. Rice Husk,0,0,0,276.99,610.89,0,0,0,0,6552.63,24510.36,1854.51
Province_32,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_32,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_32,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_32,6. Corn leaves & trunk,46117.76,18078,8901.92,16455.12,8686.64,366.16,10132.88,21465.44,12064.88,82294,341090,199726.48
Province_32,7. Corncobob,6015.36,2358,1161.12,2146.32,1133.04,47.76,1321.68,2799.84,1573.68,10734,44490,26051.28
Province_32,8. Peeled cassava,9608.4,14909.04,11553.84,6807.6,1598.4,1250.64,0,0,0,0,0,2553.84
Province_32,9. Cassava rhizome,2669,4141.4,3209.4,1891,444,347.4,0,0,0,0,0,709.4
Province_32,10. Cassava fiber,800.7,1242.42,962.82,567.3,133.2,104.22,0,0,0,0,0,212.82
Province_32,11. Cassava peels,3736.6,5797.96,4493.16,2647.4,621.6,486.36,0,0,0,0,0,993.16
Province_32,12 Oil palm bunch,41.6,35.84,25.92,15.68,16.96,23.68,58.24,69.76,83.52,91.84,86.72,71.68
Province_32,13. Oil palm fiber,24.7,21.28,15.39,9.31,10.07,14.06,34.58,41.42,49.59,54.53,51.49,42.56
Province_32,14. Oil palm shell,5.2,4.48,3.24,1.96,2.12,2.96,7.28,8.72,10.44,11.48,10.84,8.96
Province_32,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_32,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_32,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_33,1. Rice straw,0,206.78,4510.94,2750.86,0,0,0,0,0,0,0,0
Province_33,2. Rice Husk,0,88.62,1933.26,1178.94,0,0,0,0,0,0,0,0
Province_33,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_33,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_33,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_33,6. Corn leaves & trunk,309.12,274.16,250.24,244.72,218.96,178.48,958.64,802.24,483.92,439.76,425.04,318.32
Province_33,7. Corncobob,40.32,35.76,32.64,31.92,28.56,23.28,125.04,104.64,63.12,57.36,55.44,41.52
Province_33,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_33,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_33,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_33,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_33,12 Oil palm bunch,1529.28,1970.56,2257.92,2394.56,2764.8,2511.36,2761.92,2471.36,2371.84,2306.24,2816,2317.76
Province_33,13. Oil palm fiber,908.01,1170.02,1340.64,1421.77,1641.6,1491.12,1639.89,1467.37,1408.28,1369.33,1672,1376.17
Province_33,14. Oil palm shell,191.16,246.32,282.24,299.32,345.6,313.92,345.24,308.92,296.48,288.28,352,289.72
Province_33,15. Coconut bunch,746972.72,787953.78,1262030.12,1020800.58,1982924.01,895063.25,121080.51,376280.51,57745.96,676187.2,107109.47,1279726.5
Province_33,16. Coconut bract,850003.44,896637.06,1436103.24,1161600.66,2256430.77,1018520.25,137781.27,428181.27,65710.92,769454.4,121883.19,1456240.5
Province_33,17. Coconut shell,643942,679270.5,1087957,880000.5,1709417.25,771606.25,104379.75,324379.75,49781,582920,92335.75,1103212.5
Province_34,1. Rice straw,0,0,75.95,3793.58,1381.8,0,0,0,0,1521.94,101356.01,1187.76
Province_34,2. Rice Husk,0,0,32.55,1625.82,592.2,0,0,0,0,652.26,43438.29,509.04
Province_34,3. Sugarcane leaves,156388.95,156388.95,0,0,0,0,0,0,0,0,0,156388.95
Province_34,4. Bagasse,257581.8,257581.8,0,0,0,0,0,0,0,0,0,257581.8
Province_34,5. Molasse,45996.75,45996.75,0,0,0,0,0,0,0,0,0,45996.75
Province_34,6. Corn leaves & trunk,198.72,342.24,5617.52,6294.64,246.56,25.76,49.68,44.16,40.48,5956.08,5628.56,2627.52
Province_34,7. Corncobob,25.92,44.64,732.72,821.04,32.16,3.36,6.48,5.76,5.28,776.88,734.16,342.72
Province_34,8. Peeled cassava,18596.88,21109.68,23567.04,5204.88,5315.76,124.56,179.28,13.68,0,39486.24,16264.08,8200.8
Province_34,9. Cassava rhizome,5165.8,5863.8,6546.4,1445.8,1476.6,34.6,49.8,3.8,0,10968.4,4517.8,2278
Province_34,10. Cassava fiber,1549.74,1759.14,1963.92,433.74,442.98,10.38,14.94,1.14,0,3290.52,1355.34,683.4
Province_34,11. Cassava peels,7232.12,8209.32,9164.96,2024.12,2067.24,48.44,69.72,5.32,0,15355.76,6324.92,3189.2
Province_34,12 Oil palm bunch,77.44,59.2,55.68,62.72,105.92,127.68,133.76,136,104.32,84.8,78.4,89.6
Province_34,13. Oil palm fiber,45.98,35.15,33.06,37.24,62.89,75.81,79.42,80.75,61.94,50.35,46.55,53.2
Province_34,14. Oil palm shell,9.68,7.4,6.96,7.84,13.24,15.96,16.72,17,13.04,10.6,9.8,11.2
Province_34,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_34,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_34,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_35,1. Rice straw,0,6.86,1018.71,19069.33,1151.5,60.76,0,0,0,5286.61,85248.73,227.85
Province_35,2. Rice Husk,0,2.94,436.59,8172.57,493.5,26.04,0,0,0,2265.69,36535.17,97.65
Province_35,3. Sugarcane leaves,32018.87667,32018.87667,0,0,0,0,0,0,0,0,0,32018.87667
Province_35,4. Bagasse,52736.97333,52736.97333,0,0,0,0,0,0,0,0,0,52736.97333
Province_35,5. Molasse,9417.316667,9417.316667,0,0,0,0,0,0,0,0,0,9417.316667
Province_35,6. Corn leaves & trunk,2480.32,2633.04,2542.88,2949.52,1678.08,555.68,1380,1146.32,1000.96,693.68,469.2,342.24
Province_35,7. Corncobob,323.52,343.44,331.68,384.72,218.88,72.48,180,149.52,130.56,90.48,61.2,44.64
Province_35,8. Peeled cassava,3776.4,4916.16,4756.32,2690.64,344.16,0,0,0,0,2324.16,991.44,2828.88
Province_35,9. Cassava rhizome,1049,1365.6,1321.2,747.4,95.6,0,0,0,0,645.6,275.4,785.8
Province_35,10. Cassava fiber,314.7,409.68,396.36,224.22,28.68,0,0,0,0,193.68,82.62,235.74
Province_35,11. Cassava peels,1468.6,1911.84,1849.68,1046.36,133.84,0,0,0,0,903.84,385.56,1100.12
Province_35,12 Oil palm bunch,405.76,398.4,388.16,366.72,493.44,594.24,805.12,966.72,942.4,752.32,704,602.56
Province_35,13. Oil palm fiber,240.92,236.55,230.47,217.74,292.98,352.83,478.04,573.99,559.55,446.69,418,357.77
Province_35,14. Oil palm shell,50.72,49.8,48.52,45.84,61.68,74.28,100.64,120.84,117.8,94.04,88,75.32
Province_35,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_35,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_35,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,1. Rice straw,1273.02,4478.6,14406.98,6007.4,1697.85,1945.3,3319.26,10534.02,7364.21,5854.52,2194.71,2491.16
Province_36,2. Rice Husk,545.58,1919.4,6174.42,2574.6,727.65,833.7,1422.54,4514.58,3156.09,2509.08,940.59,1067.64
Province_36,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,12 Oil palm bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,13. Oil palm fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,14. Oil palm shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_36,15. Coconut bunch,1778.57,3331.23,7346.86,6363.18,920.46,511.85,1035.01,0,840.71,1705.2,1425.93,4091.61
Province_36,16. Coconut bract,2023.89,3790.71,8360.22,7240.86,1047.42,582.45,1177.77,0,956.67,1940.4,1622.61,4655.97
Province_36,17. Coconut shell,1533.25,2871.75,6333.5,5485.5,793.5,441.25,892.25,0,724.75,1470,1229.25,3527.25
Province_37,1. Rice straw,12155.43,8265.81,38595.83,18687.13,12546.45,6323.94,7755.23,35059.5,30220.75,9724.05,7354.9,15863.26
Province_37,2. Rice Husk,5209.47,3542.49,16541.07,8008.77,5377.05,2710.26,3323.67,15025.5,12951.75,4167.45,3152.1,6798.54
Province_37,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_37,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_37,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_37,6. Corn leaves & trunk,4850.24,5089.44,2962.4,2502.4,2371.76,1291.68,3586.16,4132.64,1851.04,1573.2,877.68,1146.32
Province_37,7. Corncobob,632.64,663.84,386.4,326.4,309.36,168.48,467.76,539.04,241.44,205.2,114.48,149.52
Province_37,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_37,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_37,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_37,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_37,12 Oil palm bunch,662.08,687.68,704.96,706.56,724.8,728,693.44,738.88,685.12,644.16,636.16,634.56
Province_37,13. Oil palm fiber,393.11,408.31,418.57,419.52,430.35,432.25,411.73,438.71,406.79,382.47,377.72,376.77
Province_37,14. Oil palm shell,82.76,85.96,88.12,88.32,90.6,91,86.68,92.36,85.64,80.52,79.52,79.32
Province_37,15. Coconut bunch,2039.86,2906.38,7742.42,2837.65,1401.86,477.05,1034.72,0,1527.14,1866.73,1938.65,8918.66
Province_37,16. Coconut bract,2321.22,3307.26,8810.34,3229.05,1595.22,542.85,1177.44,0,1737.78,2124.21,2206.05,10148.82
Province_37,17. Coconut shell,1758.5,2505.5,6674.5,2446.25,1208.5,411.25,892,0,1316.5,1609.25,1671.25,7688.5
Province_38,1. Rice straw,201.88,4143.44,9221.8,2511.25,0,0,0,0,0,0,0,0
Province_38,2. Rice Husk,86.52,1775.76,3952.2,1076.25,0,0,0,0,0,0,0,0
Province_38,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_38,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_38,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_38,6. Corn leaves & trunk,82.8,75.44,66.24,58.88,49.68,40.48,241.04,215.28,115.92,108.56,99.36,92
Province_38,7. Corncobob,10.8,9.84,8.64,7.68,6.48,5.28,31.44,28.08,15.12,14.16,12.96,12
Province_38,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_38,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_38,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_38,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_38,12 Oil palm bunch,857.28,997.44,1545.6,1584.96,1378.24,1427.2,1164.8,1039.68,1013.76,925.12,929.28,743.04
Province_38,13. Oil palm fiber,509.01,592.23,917.7,941.07,818.33,847.4,691.6,617.31,601.92,549.29,551.76,441.18
Province_38,14. Oil palm shell,107.16,124.68,193.2,198.12,172.28,178.4,145.6,129.96,126.72,115.64,116.16,92.88
Province_38,15. Coconut bunch,479702.05,376520.92,613053.33,642016.5,813985.05,265495.58,53702.49,476685.18,14481.44,376520.92,731319.39,1190505.68
Province_38,16. Coconut bract,545867.85,428454.84,697612.41,730570.5,926258.85,302115.66,61109.73,542434.86,16478.88,428454.84,832191.03,1354713.36
Province_38,17. Coconut shell,413536.25,324587,528494.25,553462.5,701711.25,228875.5,46295.25,410935.5,12484,324587,630447.75,1026298
Province_39,1. Rice straw,32.34,20.58,0,0,0,0,0,0,0,0,197.96,193.06
Province_39,2. Rice Husk,13.86,8.82,0,0,0,0,0,0,0,0,84.84,82.74
Province_39,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_39,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_39,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_39,6. Corn leaves & trunk,18.4,14.72,20.24,9.2,12.88,5.52,38.64,33.12,20.24,16.56,7.36,11.04
Province_39,7. Corncobob,2.4,1.92,2.64,1.2,1.68,0.72,5.04,4.32,2.64,2.16,0.96,1.44
Province_39,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_39,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_39,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_39,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_39,12 Oil palm bunch,13660.48,15063.04,16404.8,17482.24,17461.76,15733.76,14392.32,17502.4,17461.76,20734.4,19067.52,18315.52
Province_39,13. Oil palm fiber,8110.91,8943.68,9740.35,10380.08,10367.92,9341.92,8545.44,10392.05,10367.92,12311.05,11321.34,10874.84
Province_39,14. Oil palm shell,1707.56,1882.88,2050.6,2185.28,2182.72,1966.72,1799.04,2187.8,2182.72,2591.8,2383.44,2289.44
Province_39,15. Coconut bunch,165301.74,197568.88,119635.15,151082.17,92153.3,90512.48,55100.58,57424.93,84223.25,87367.72,121275.97,145613.06
Province_39,16. Coconut bract,188101.98,224819.76,136136.55,171921.09,104864.1,102996.96,62700.66,65345.61,95840.25,99418.44,138003.69,165697.62
Province_39,17. Coconut shell,142501.5,170318,103133.75,130243.25,79442.5,78028,47500.5,49504.25,72606.25,75317,104548.25,125528.5
Province_40,1. Rice straw,2208.92,12630.24,3747.52,13979.21,0,0,0,0,0,0,0,92.61
Province_40,2. Rice Husk,946.68,5412.96,1606.08,5991.09,0,0,0,0,0,0,0,39.69
Province_40,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_40,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_40,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_40,6. Corn leaves & trunk,158.24,160.08,149.04,106.72,119.6,114.08,483.92,463.68,178.48,156.4,195.04,163.76
Province_40,7. Corncobob,20.64,20.88,19.44,13.92,15.6,14.88,63.12,60.48,23.28,20.4,25.44,21.36
Province_40,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_40,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_40,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_40,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_40,12 Oil palm bunch,2318.72,2370.88,2589.44,3021.76,3606.72,3912.32,4894.72,5951.68,5265.92,4060.8,2986.56,2685.44
Province_40,13. Oil palm fiber,1376.74,1407.71,1537.48,1794.17,2141.49,2322.94,2906.24,3533.81,3126.64,2411.1,1773.27,1594.48
Province_40,14. Oil palm shell,289.84,296.36,323.68,377.72,450.84,489.04,611.84,743.96,658.24,507.6,373.32,335.68
Province_40,15. Coconut bunch,110537.27,75069.4,106308.2,20857.96,64592.28,137642.99,31238.8,104289.51,120918.4,60459.2,89679.31,39601.24
Province_40,16. Coconut bract,125783.79,85423.8,120971.4,23734.92,73501.56,156628.23,35547.6,118674.27,137596.8,68798.4,102048.87,45063.48
Province_40,17. Coconut shell,95290.75,64715,91645,17981,55683,118657.75,26930,89904.75,104240,52120,77309.75,34139
Province_41,1. Rice straw,238.63,0,85.26,2777.32,15859.83,1028.02,0,23.52,0,2721.95,132025.6,8609.79
Province_41,2. Rice Husk,102.27,0,36.54,1190.28,6797.07,440.58,0,10.08,0,1166.55,56582.4,3689.91
Province_41,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_41,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_41,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_41,6. Corn leaves & trunk,3834.56,3446.32,2760,11691.36,10469.6,169.28,3258.64,8473.2,52951.52,43828.8,23787.52,25726.88
Province_41,7. Corncobob,500.16,449.52,360,1524.96,1365.6,22.08,425.04,1105.2,6906.72,5716.8,3102.72,3355.68
Province_41,8. Peeled cassava,0,154.08,12985.92,28380.96,100.08,0,0,0,0,0,0,0
Province_41,9. Cassava rhizome,0,42.8,3607.2,7883.6,27.8,0,0,0,0,0,0,0
Province_41,10. Cassava fiber,0,12.84,1082.16,2365.08,8.34,0,0,0,0,0,0,0
Province_41,11. Cassava peels,0,59.92,5050.08,11037.04,38.92,0,0,0,0,0,0,0
Province_41,12 Oil palm bunch,88.64,76.8,40.96,57.92,82.56,95.68,75.2,109.76,104.96,113.92,115.52,98.56
Province_41,13. Oil palm fiber,52.63,45.6,24.32,34.39,49.02,56.81,44.65,65.17,62.32,67.64,68.59,58.52
Province_41,14. Oil palm shell,11.08,9.6,5.12,7.24,10.32,11.96,9.4,13.72,13.12,14.24,14.44,12.32
Province_41,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_41,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_41,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_42,1. Rice straw,10825.57,11917.78,2431.87,1405.32,9142.91,19549.53,14366.8,4085.13,552.23,6789.93,11527.74,54286.12
Province_42,2. Rice Husk,4639.53,5107.62,1042.23,602.28,3918.39,8378.37,6157.2,1750.77,236.67,2909.97,4940.46,23265.48
Province_42,3. Sugarcane leaves,220898.9067,220898.9067,0,0,0,0,0,0,0,0,0,220898.9067
Province_42,4. Bagasse,363833.4933,363833.4933,0,0,0,0,0,0,0,0,0,363833.4933
Province_42,5. Molasse,64970.26667,64970.26667,0,0,0,0,0,0,0,0,0,64970.26667
Province_42,6. Corn leaves & trunk,4379.2,7025.12,73399.44,53350.8,8314.96,4614.72,11628.8,51435.36,442278.96,216190.8,147549.6,47045.12
Province_42,7. Corncobob,571.2,916.32,9573.84,6958.8,1084.56,601.92,1516.8,6708.96,57688.56,28198.8,19245.6,6136.32
Province_42,8. Peeled cassava,117867.6,145356.48,112869.36,32538.24,6768,2759.04,0,0,0,6716.16,17492.4,78248.16
Province_42,9. Cassava rhizome,32741,40376.8,31352.6,9038.4,1880,766.4,0,0,0,1865.6,4859,21735.6
Province_42,10. Cassava fiber,9822.3,12113.04,9405.78,2711.52,564,229.92,0,0,0,559.68,1457.7,6520.68
Province_42,11. Cassava peels,45837.4,56527.52,43893.64,12653.76,2632,1072.96,0,0,0,2611.84,6802.6,30429.84
Province_42,12 Oil palm bunch,149.44,110.08,91.2,109.44,176.96,193.92,223.36,241.92,238.4,234.88,229.44,209.28
Province_42,13. Oil palm fiber,88.73,65.36,54.15,64.98,105.07,115.14,132.62,143.64,141.55,139.46,136.23,124.26
Province_42,14. Oil palm shell,18.68,13.76,11.4,13.68,22.12,24.24,27.92,30.24,29.8,29.36,28.68,26.16
Province_42,15. Coconut bunch,10480.6,14791.45,6991.9,3205.08,3120.69,1056.18,1809.6,0,5609.18,4949.72,6552.26,12345.01
Province_42,16. Coconut bract,11926.2,16831.65,7956.3,3647.16,3551.13,1201.86,2059.2,0,6382.86,5632.44,7456.02,14047.77
Province_42,17. Coconut shell,9035,12751.25,6027.5,2763,2690.25,910.5,1560,0,4835.5,4267,5648.5,10642.25
Province_43,1. Rice straw,10825.57,11917.78,2431.87,1405.32,9142.91,19549.53,14366.8,4085.13,552.23,6789.93,11527.74,54286.12
Province_43,2. Rice Husk,4639.53,5107.62,1042.23,602.28,3918.39,8378.37,6157.2,1750.77,236.67,2909.97,4940.46,23265.48
Province_43,3. Sugarcane leaves,14203.5,14203.5,0,0,0,0,0,0,0,0,0,14203.5
Province_43,4. Bagasse,23394,23394,0,0,0,0,0,0,0,0,0,23394
Province_43,5. Molasse,4177.5,4177.5,0,0,0,0,0,0,0,0,0,4177.5
Province_43,6. Corn leaves & trunk,3201.6,1352.4,747.04,564.88,469.2,384.56,822.48,953.12,598,539.12,1229.12,938.4
Province_43,7. Corncobob,417.6,176.4,97.44,73.68,61.2,50.16,107.28,124.32,78,70.32,160.32,122.4
Province_43,8. Peeled cassava,356.4,721.44,830.16,879.12,2169.36,1400.4,120.96,471.6,0,312.48,265.68,319.68
Province_43,9. Cassava rhizome,99,200.4,230.6,244.2,602.6,389,33.6,131,0,86.8,73.8,88.8
Province_43,10. Cassava fiber,29.7,60.12,69.18,73.26,180.78,116.7,10.08,39.3,0,26.04,22.14,26.64
Province_43,11. Cassava peels,138.6,280.56,322.84,341.88,843.64,544.6,47.04,183.4,0,121.52,103.32,124.32
Province_43,12 Oil palm bunch,562.88,591.04,636.16,597.44,644.8,642.56,797.12,797.12,742.08,656,627.52,598.4
Province_43,13. Oil palm fiber,334.21,350.93,377.72,354.73,382.85,381.52,473.29,473.29,440.61,389.5,372.59,355.3
Province_43,14. Oil palm shell,70.36,73.88,79.52,74.68,80.6,80.32,99.64,99.64,92.76,82,78.44,74.8
Province_43,15. Coconut bunch,392870.25,362779.27,219073.54,291910.81,250008.42,248039.9,243821.27,194888.41,115020.67,214855.2,152986.02,125988.47
Province_43,16. Coconut bract,447059.25,412817.79,249290.58,332174.37,284492.34,282252.3,277451.79,221769.57,130885.59,244490.4,174087.54,143366.19
Province_43,17. Coconut shell,338681.25,312740.75,188856.5,251647.25,215524.5,213827.5,210190.75,168007.25,99155.75,185220,131884.5,108610.75
Province_44,1. Rice straw,27345.92,27620.32,104482.7,68442.22,13905.71,8896.93,8112.93,82285.7,99450.4,44082.36,185330.74,65770.74
Province_44,2. Rice Husk,11719.68,11837.28,44778.3,29332.38,5959.59,3812.97,3476.97,35265.3,42621.6,18892.44,79427.46,28187.46
